Term 1,Term 2,Frequency,Context Frequency,Conditional Probability
que,busco,2,2280,0.0008771929824561404
frecuencia,>,2,3,0.6666666666666666
a,generar,2,1804,0.0011086474501108647
0,hasta,2,10,0.2
n-1,>,2,2,1.0
no,siento,2,1357,0.0014738393515106854
<,sista,2,12342,0.00016204829039053638
4009,>,2,2,1.0
las,llaves,2,322,0.006211180124223602
toca,inscribirme,2,18,0.1111111111111111
pasa,como,2,39,0.05128205128205128
grupo,a,2,25,0.08
grupo,en,2,25,0.08
a,costar,2,1804,0.0011086474501108647
le,hicieron,2,377,0.005305039787798408
antes,del,2,36,0.05555555555555555
daniel,que,2,6,0.3333333333333333
hicieron,un,2,13,0.15384615384615385
a,albert,2,1804,0.0011086474501108647
albert,wesker,2,2,1.0
en,walmart,2,1027,0.0019474196689386564
su,hijo,2,148,0.013513513513513514
ahora,el,2,133,0.015037593984962405
si,sabe,2,1364,0.001466275659824047
trato,de,2,6,0.3333333333333333
encarnacion,>,2,5,0.4
6,horas,2,41,0.04878048780487805
cuando,llegues,2,168,0.011904761904761904
compas,>,2,7,0.2857142857142857
ir,mañana,2,56,0.03571428571428571
una,materia,2,354,0.005649717514124294
materia,de,2,4,0.5
poquito,>,2,4,0.5
en,extra,2,1027,0.0019474196689386564
extra,o,2,5,0.4
nos,funan,2,96,0.020833333333333332
o,ets,2,289,0.006920415224913495
hoy,nos,2,170,0.011764705882352941
no,usar,2,1357,0.0014738393515106854
no,solo,2,1357,0.0014738393515106854
<,ora,2,12342,0.00016204829039053638
pongo,en,2,29,0.06896551724137931
risa,>,2,4,0.5
<,siii,2,12342,0.00016204829039053638
quieres,ir,2,110,0.01818181818181818
en,1,2,1027,0.0019474196689386564
8,a,2,37,0.05405405405405406
a,funar,2,1804,0.0011086474501108647
total,la,2,22,0.09090909090909091
esto,lo,2,59,0.03389830508474576
namas,hay,2,41,0.04878048780487805
mueble,>,2,2,1.0
hoy,al,2,170,0.011764705882352941
sparking,>,2,4,0.5
wesker,>,2,2,1.0
bueno,yo,2,186,0.010752688172043012
no,podre,2,1357,0.0014738393515106854
pasas,?,2,11,0.18181818181818182
del,ultra,2,299,0.006688963210702341
nuevo,el,2,43,0.046511627906976744
linterna,>,2,4,0.5
frame,>,2,2,1.0
<,jalate,2,12342,0.00016204829039053638
fraude,fiscal,2,2,1.0
nos,partimos,2,96,0.020833333333333332
me,buscan,2,1520,0.0013157894736842105
partimos,la,2,2,1.0
madre,o,2,63,0.031746031746031744
me,se,2,1520,0.0013157894736842105
caele,>,2,12,0.16666666666666666
tiene,la,2,64,0.03125
ayudo,en,2,4,0.5
en,algo,2,1027,0.0019474196689386564
<,insisto,2,12342,0.00016204829039053638
la,pasas,2,1400,0.0014285714285714286
perdon,xd,2,11,0.18181818181818182
ama,>,2,6,0.3333333333333333
cristales,>,2,2,1.0
si,despues,2,1364,0.001466275659824047
en,mis,2,1027,0.0019474196689386564
<,diciembre,2,12342,0.00016204829039053638
tons,asi,2,65,0.03076923076923077
<,omg,2,12342,0.00016204829039053638
ok,estoy,2,282,0.0070921985815602835
que,tamaño,2,2280,0.0008771929824561404
y,vi,2,2006,0.0009970089730807576
importa,?,2,12,0.16666666666666666
<,trato,2,12342,0.00016204829039053638
top,3,2,14,0.14285714285714285
este,evento,2,103,0.019417475728155338
top,2,2,14,0.14285714285714285
con,mas,2,450,0.0044444444444444444
para,fondo,2,435,0.004597701149425287
intento,>,2,3,0.6666666666666666
ultra,instinto,2,19,0.10526315789473684
mas,op,2,208,0.009615384615384616
ayer,?,2,34,0.058823529411764705
<,baja,2,12342,0.00016204829039053638
el,gremio,2,1576,0.0012690355329949238
gremio,>,2,3,0.6666666666666666
mas,lentas,2,208,0.009615384615384616
dio,una,2,19,0.10526315789473684
ya,ibamos,2,1187,0.0016849199663016006
la,araña,2,1400,0.0014285714285714286
el,abdomen,2,1576,0.0012690355329949238
el,franco,2,1576,0.0012690355329949238
mal,y,2,45,0.044444444444444446
se,llevó,2,832,0.002403846153846154
pie,>,2,5,0.4
el,gigante,2,1576,0.0012690355329949238
gigante,de,2,2,1.0
se,mantiene,2,832,0.002403846153846154
manejarlo,>,2,2,1.0
cambio,protector,2,16,0.125
mas,calmita,2,208,0.009615384615384616
shenron,ultra,2,3,0.6666666666666666
agarrando,el,2,4,0.5
ese,lo,2,145,0.013793103448275862
pq,chingados,2,369,0.005420054200542005
para,nada,2,435,0.004597701149425287
ultra,en,2,19,0.10526315789473684
ontas,?,2,97,0.020618556701030927
con,encarnacion,2,450,0.0044444444444444444
tarde,xd,2,12,0.16666666666666666
al,daniel,2,329,0.0060790273556231
mi,salon,2,598,0.0033444816053511705
ese,xd,2,145,0.013793103448275862
sacame,de,2,3,0.6666666666666666
lo,envie,2,824,0.0024271844660194173
le,envie,2,377,0.005305039787798408
ya,mero,2,1187,0.0016849199663016006
lo,planeaba,2,824,0.0024271844660194173
me,avisan,2,1520,0.0013157894736842105
y,les,2,2006,0.0009970089730807576
fa,y,2,7,0.2857142857142857
hago,las,2,47,0.0425531914893617
avisan,>,2,2,1.0
arma,?,2,21,0.09523809523809523
son,iguales,2,87,0.022988505747126436
dile,al,2,11,0.18181818181818182
lineal,en,2,7,0.2857142857142857
llegar,>,2,17,0.11764705882352941
para,este,2,435,0.004597701149425287
funciona,?,2,4,0.5
nasa,>,2,2,1.0
quede,con,2,13,0.15384615384615385
la,duda,2,1400,0.0014285714285714286
la,nasa,2,1400,0.0014285714285714286
si,estaba,2,1364,0.001466275659824047
que,hermoso,2,2280,0.0008771929824561404
aaaaaaaaaaaaaaaaaaaaa,>,2,3,0.6666666666666666
estaba,bien,2,46,0.043478260869565216
no,son,2,1357,0.0014738393515106854
lo,borre,2,824,0.0024271844660194173
dicho,>,2,11,0.18181818181818182
tu,te,2,155,0.012903225806451613
puta,>,2,20,0.1
entre,a,2,26,0.07692307692307693
ta,el,2,24,0.08333333333333333
hacer,esto,2,131,0.015267175572519083
esto,",",2,59,0.03389830508474576
una,incursión,2,354,0.005649717514124294
incursión,>,2,2,1.0
sera,luego,2,24,0.08333333333333333
ya,ahi,2,1187,0.0016849199663016006
soy,dios,2,56,0.03571428571428571
mitad,>,2,8,0.25
forum,buenavista,2,3,0.6666666666666666
en,garibaldi,2,1027,0.0019474196689386564
ahi,nos,2,98,0.02040816326530612
se,nos,2,832,0.002403846153846154
saco,>,2,15,0.13333333333333333
nonono,>,2,2,1.0
<,nonono,2,12342,0.00016204829039053638
yastoy,en,2,5,0.4
verduzco,>,2,5,0.4
donovan,>,2,3,0.6666666666666666
a,rafita,2,1804,0.0011086474501108647
partir,madres,2,6,0.3333333333333333
primer,día,2,25,0.08
toma,el,2,2,1.0
el,metro,2,1576,0.0012690355329949238
que,hagas,2,2280,0.0008771929824561404
casas,de,2,3,0.6666666666666666
160,>,2,3,0.6666666666666666
henry,stickmin,2,5,0.4
stickmin,>,2,2,1.0
tons,mañana,2,65,0.03076923076923077
velo,como,2,4,0.5
valor,>,2,4,0.5
estaba,mal,2,46,0.043478260869565216
regreso,mi,2,17,0.11764705882352941
pq,ni,2,369,0.005420054200542005
en,ventana,2,1027,0.0019474196689386564
se,entrega,2,832,0.002403846153846154
se,rindiera,2,832,0.002403846153846154
y,muchas,2,2006,0.0009970089730807576
no,sale,2,1357,0.0014738393515106854
las,peleas,2,322,0.006211180124223602
acabar,las,2,6,0.3333333333333333
un,fuck,2,732,0.00273224043715847
mañana,que,2,177,0.011299435028248588
rato,para,2,72,0.027777777777777776
geis,>,2,3,0.6666666666666666
racismo,>,2,2,1.0
rico,>,2,5,0.4
<,quedo,2,12342,0.00016204829039053638
resultado,>,2,2,1.0
poder,y,2,20,0.1
chile,>,2,11,0.18181818181818182
en,salir,2,1027,0.0019474196689386564
de,daño,2,1853,0.0010793308148947653
el,maiz,2,1576,0.0012690355329949238
horas,y,2,19,0.10526315789473684
si,mueres,2,1364,0.001466275659824047
quedo,como,2,56,0.03571428571428571
ponerle,el,2,5,0.4
me,funan,2,1520,0.0013157894736842105
espuma,",",2,2,1.0
vente,>,2,3,0.6666666666666666
truena,grupos,2,3,0.6666666666666666
completa,en,2,5,0.4
rato,en,2,72,0.027777777777777776
una,vida,2,354,0.005649717514124294
3,semanas,2,86,0.023255813953488372
el,retraso,2,1576,0.0012690355329949238
retraso,de,2,2,1.0
de,60,2,1853,0.0010793308148947653
60,°,2,7,0.2857142857142857
pero,ahi,2,521,0.003838771593090211
<,the,2,12342,0.00016204829039053638
me,ayudo,2,1520,0.0013157894736842105
<,yes,2,12342,0.00016204829039053638
donde,es,2,54,0.037037037037037035
veces,seguidas,2,8,0.25
yes,>,2,2,1.0
segun,esto,2,13,0.15384615384615385
una,cadena,2,354,0.005649717514124294
evento,que,2,9,0.2222222222222222
kyogre,>,2,2,1.0
sisisi,ntp,2,7,0.2857142857142857
del,piso,2,299,0.006688963210702341
del,brazo,2,299,0.006688963210702341
queria,hacer,2,23,0.08695652173913043
programa,que,2,11,0.18181818181818182
semestre,y,2,14,0.14285714285714285
año,ya,2,35,0.05714285714285714
la,combi,2,1400,0.0014285714285714286
lo,quiero,2,824,0.0024271844660194173
combi,y,2,3,0.6666666666666666
cabeza,por,2,13,0.15384615384615385
por,ello,2,375,0.005333333333333333
minimo,que,2,5,0.4
pir,mi,2,2,1.0
veras,que,2,7,0.2857142857142857
que,vi,2,2280,0.0008771929824561404
ya,a,2,1187,0.0016849199663016006
sol,>,2,3,0.6666666666666666
mueves,a,2,2,1.0
le,mueves,2,377,0.005305039787798408
ese,cabron,2,145,0.013793103448275862
pq,ves,2,369,0.005420054200542005
ves,la,2,36,0.05555555555555555
mamá,pq,2,92,0.021739130434782608
3209,>,2,2,1.0
caemos,>,2,2,1.0
te,caemos,2,454,0.004405286343612335
subo,a,2,4,0.5
llaves,de,2,6,0.3333333333333333
hoy,mi,2,170,0.011764705882352941
lo,subo,2,824,0.0024271844660194173
del,sol,2,299,0.006688963210702341
la,palma,2,1400,0.0014285714285714286
cada,que,2,25,0.08
palma,de,2,2,1.0
mi,mano,2,598,0.0033444816053511705
efren,>,2,6,0.3333333333333333
lleva,>,2,14,0.14285714285714285
estamos,en,2,4,0.5
aaaaa,no,2,18,0.1111111111111111
pase,por,2,45,0.044444444444444446
se,ocupan,2,832,0.002403846153846154
las,plantillas,2,322,0.006211180124223602
la,va,2,1400,0.0014285714285714286
<,después,2,12342,0.00016204829039053638
<,según,2,12342,0.00016204829039053638
yamero,>,2,4,0.5
mamon,>,2,3,0.6666666666666666
primaria,>,2,8,0.25
la,primaria,2,1400,0.0014285714285714286
fechas,>,2,4,0.5
tas,ocupao,2,22,0.09090909090909091
31,al,2,8,0.25
al,7,2,329,0.0060790273556231
msi,katana,2,2,1.0
pierde,mi,2,3,0.6666666666666666
katana,gf66,2,2,1.0
3050,>,2,2,1.0
felicitas,a,2,2,1.0
hacer,enojar,2,131,0.015267175572519083
como,las,2,424,0.0047169811320754715
igual,se,2,77,0.025974025974025976
como,enlazo,2,424,0.0047169811320754715
pensar,en,2,6,0.3333333333333333
que,talvez,2,2280,0.0008771929824561404
<,amlo,2,12342,0.00016204829039053638
pq,hoy,2,369,0.005420054200542005
si,viene,2,1364,0.001466275659824047
digas,a,2,7,0.2857142857142857
ricardo,xd,2,50,0.04
dia,si,2,44,0.045454545454545456
efrén,si,2,2,1.0
puto,dios,2,34,0.058823529411764705
daniel,>,2,6,0.3333333333333333
<,diles,2,12342,0.00016204829039053638
ya,tu,2,1187,0.0016849199663016006
ta,bien,2,24,0.08333333333333333
bien,si,2,240,0.008333333333333333
me,repusieron,2,1520,0.0013157894736842105
llavero,que,2,2,1.0
ocupao,?,2,2,1.0
participation,and,2,2,1.0
dormí,por,2,5,0.4
sucesos,de,2,2,1.0
este,armando,2,103,0.019417475728155338
cic,>,2,3,0.6666666666666666
ellos,>,2,7,0.2857142857142857
le,gustan,2,377,0.005305039787798408
les,acabo,2,39,0.05128205128205128
quedo,el,2,56,0.03571428571428571
clases,xd,2,17,0.11764705882352941
se,metió,2,832,0.002403846153846154
7,a,2,54,0.037037037037037035
pagar,el,2,7,0.2857142857142857
hasta,mañana,2,147,0.013605442176870748
estoy,apunto,2,166,0.012048192771084338
apunto,de,2,2,1.0
un,desmadre,2,732,0.00273224043715847
desmadre,>,2,3,0.6666666666666666
si,vienes,2,1364,0.001466275659824047
la,emoción,2,1400,0.0014285714285714286
mas,serio,2,208,0.009615384615384616
micro,pq,2,12,0.16666666666666666
con,nosotros,2,450,0.0044444444444444444
desayunar,con,2,5,0.4
pinche,episodio,2,56,0.03571428571428571
planetario,>,2,2,1.0
consigues,?,2,5,0.4
},>,2,2,1.0
lo,consigues,2,824,0.0024271844660194173
historia,es,2,41,0.04878048780487805
donde,lo,2,54,0.037037037037037035
no,vamos,2,1357,0.0014738393515106854
mi,investigación,2,598,0.0033444816053511705
investigación,de,2,2,1.0
ahi,?,2,98,0.02040816326530612
ese,comando,2,145,0.013793103448275862
las,mejoras,2,322,0.006211180124223602
tiempo,y,2,41,0.04878048780487805
casa,pq,2,46,0.043478260869565216
hay,cosas,2,116,0.017241379310344827
tía,que,2,8,0.25
pq,soy,2,369,0.005420054200542005
si,dormi,2,1364,0.001466275659824047
pa,atras,2,32,0.0625
<,les,2,12342,0.00016204829039053638
<,habemus,2,12342,0.00016204829039053638
sale,con,2,54,0.037037037037037035
ir,pa,2,56,0.03571428571428571
en,año,2,1027,0.0019474196689386564
sueño,xd,2,16,0.125
tia,me,2,12,0.16666666666666666
una,naranja,2,354,0.005649717514124294
lo,piedra,2,824,0.0024271844660194173
piedra,en,2,7,0.2857142857142857
hackaton,>,2,2,1.0
eterno,>,2,3,0.6666666666666666
minecraft,",",2,22,0.09090909090909091
mira,estos,2,93,0.021505376344086023
va,dejame,2,283,0.007067137809187279
de,cel,2,1853,0.0010793308148947653
te,amo,2,454,0.004405286343612335
dice,david,2,44,0.045454545454545456
es,hermoso,2,752,0.0026595744680851063
si,asi,2,1364,0.001466275659824047
algo,me,2,117,0.017094017094017096
<,madres,2,12342,0.00016204829039053638
ponerlo,a,2,8,0.25
del,31,2,299,0.006688963210702341
hora,es,2,58,0.034482758620689655
tt,?,2,7,0.2857142857142857
<,correo,2,12342,0.00016204829039053638
enemigos,>,2,3,0.6666666666666666
color,>,2,5,0.4
mira,me,2,93,0.021505376344086023
y,cambia,2,2006,0.0009970089730807576
cambia,el,2,4,0.5
pq,todos,2,369,0.005420054200542005
<,precio,2,12342,0.00016204829039053638
perdi,la,2,6,0.3333333333333333
vehiculoid,(,2,3,0.6666666666666666
electrónico,>,2,2,1.0
un,segundo,2,732,0.00273224043715847
quitas,la,2,2,1.0
correo,electrónico,2,14,0.14285714285714285
pues,estaba,2,152,0.013157894736842105
<,teléfono,2,12342,0.00016204829039053638
los,nervios,2,417,0.004796163069544364
estaba,muy,2,46,0.043478260869565216
uno,y,2,50,0.04
<,-número,2,12342,0.00016204829039053638
vas,y,2,60,0.03333333333333333
de,odio,2,1853,0.0010793308148947653
mira,mi,2,93,0.021505376344086023
apellido,>,2,2,1.0
<,apellido,2,12342,0.00016204829039053638
chaaale,we,2,20,0.1
la,sirvienta,2,1400,0.0014285714285714286
total,ya,2,22,0.09090909090909091
armadura,y,2,14,0.14285714285714285
el,transcurso,2,1576,0.0012690355329949238
<,peeeeero,2,12342,0.00016204829039053638
<,tipo,2,12342,0.00016204829039053638
<,descripción,2,12342,0.00016204829039053638
el,código,2,1576,0.0012690355329949238
obligado,a,2,2,1.0
de,comida,2,1853,0.0010793308148947653
comida,de,2,11,0.18181818181818182
entonces,pq,2,55,0.03636363636363636
dentista,>,2,4,0.5
del,negocio,2,299,0.006688963210702341
simón,simón,2,19,0.10526315789473684
videos,de,2,10,0.2
nmms,neta,2,80,0.025
hacer,mi,2,131,0.015267175572519083
siguientes,secciones,2,4,0.5
deberá,tener,2,2,1.0
documento,deberá,2,7,0.2857142857142857
si,fui,2,1364,0.001466275659824047
poco,y,2,53,0.03773584905660377
restricciones,que,2,3,0.6666666666666666
en,3fn,2,1027,0.0019474196689386564
materia,>,2,4,0.5
<,fecha,2,12342,0.00016204829039053638
mongoles,es,2,3,0.6666666666666666
mi,pasión,2,598,0.0033444816053511705
pasión,>,2,2,1.0
<,nononono,2,12342,0.00016204829039053638
foránea,de,2,2,1.0
llevo,de,2,31,0.06451612903225806
clave,foránea,2,7,0.2857142857142857
trata,de,2,4,0.5
1,con,2,62,0.03225806451612903
tio,que,2,7,0.2857142857142857
<,estado,2,12342,0.00016204829039053638
clienteid,(,2,2,1.0
<,clienteid,2,12342,0.00016204829039053638
(,la,2,44,0.045454545454545456
vacaciones,?,2,7,0.2857142857142857
front,>,2,2,1.0
admira,la,2,4,0.5
<,figueeeee,2,12342,0.00016204829039053638
ya,tenia,2,1187,0.0016849199663016006
tenia,>,2,30,0.06666666666666667
la,máscara,2,1400,0.0014285714285714286
ta,potente,2,24,0.08333333333333333
directora,>,2,3,0.6666666666666666
profa,basada,2,8,0.25
esto,va,2,59,0.03389830508474576
mi,un,2,598,0.0033444816053511705
un,final,2,732,0.00273224043715847
pq,tambien,2,369,0.005420054200542005
y,armando,2,2006,0.0009970089730807576
david,y,2,15,0.13333333333333333
william,afton,2,7,0.2857142857142857
expo,de,2,5,0.4
la,expo,2,1400,0.0014285714285714286
de,pablo,2,1853,0.0010793308148947653
mal,en,2,45,0.044444444444444446
que,scott,2,2280,0.0008771929824561404
regrese,a,2,7,0.2857142857142857
la,api,2,1400,0.0014285714285714286
toca,con,2,18,0.1111111111111111
ahora,toca,2,133,0.015037593984962405
los,datos,2,417,0.004796163069544364
el,dto,2,1576,0.0012690355329949238
1,",",2,62,0.03225806451612903
me,pedi,2,1520,0.0013157894736842105
consigues,la,2,5,0.4
ya,estas,2,1187,0.0016849199663016006
),se,2,51,0.0392156862745098
que,toy,2,2280,0.0008771929824561404
el,padre,2,1576,0.0012690355329949238
paso,para,2,60,0.03333333333333333
hecho,esta,2,35,0.05714285714285714
un,tinte,2,732,0.00273224043715847
wacha,este,2,16,0.125
este,pedo,2,103,0.019417475728155338
vertical,>,2,2,1.0
y,trae,2,2006,0.0009970089730807576
trae,un,2,7,0.2857142857142857
la,dificultad,2,1400,0.0014285714285714286
dificultad,mas,2,6,0.3333333333333333
si,ni,2,1364,0.001466275659824047
ellos,si,2,7,0.2857142857142857
andaba,asi,2,14,0.14285714285714285
al,khan,2,329,0.0060790273556231
use,la,2,6,0.3333333333333333
te,toca,2,454,0.004405286343612335
depa,de,2,3,0.6666666666666666
joestar,>,2,3,0.6666666666666666
los,finales,2,417,0.004796163069544364
malos,>,2,2,1.0
el,depa,2,1576,0.0012690355329949238
allá,>,2,3,0.6666666666666666
<,armando,2,12342,0.00016204829039053638
cuando,vas,2,168,0.011904761904761904
los,trajes,2,417,0.004796163069544364
el,dlc,2,1576,0.0012690355329949238
de,kratos,2,1853,0.0010793308148947653
kratos,>,2,2,1.0
los,sucesos,2,417,0.004796163069544364
en,octubre,2,1027,0.0019474196689386564
apure,>,2,2,1.0
todo,estaba,2,111,0.018018018018018018
hay,clases,2,116,0.017241379310344827
jueves,y,2,19,0.10526315789473684
y,viernes,2,2006,0.0009970089730807576
lo,envíe,2,824,0.0024271844660194173
es,otra,2,752,0.0026595744680851063
quiero,morir,2,90,0.022222222222222223
pero,pq,2,521,0.003838771593090211
tan,pendejo,2,38,0.05263157894736842
no,merezco,2,1357,0.0014738393515106854
inscribido,>,2,2,1.0
mi,error,2,598,0.0033444816053511705
bien,inscribido,2,240,0.008333333333333333
despejar,mi,2,2,1.0
la,notaria,2,1400,0.0014285714285714286
correcto,>,2,3,0.6666666666666666
nooo,>,2,2,1.0
ese,numero,2,145,0.013793103448275862
nadamas,preguntaron,2,23,0.08695652173913043
preguntaron,por,2,2,1.0
a,festejar,2,1804,0.0011086474501108647
hable,con,2,2,1.0
ya,bien,2,1187,0.0016849199663016006
también,que,2,104,0.019230769230769232
me,perdone,2,1520,0.0013157894736842105
media,hora,2,11,0.18181818181818182
bien,izi,2,240,0.008333333333333333
el,tears,2,1576,0.0012690355329949238
la,nariz,2,1400,0.0014285714285714286
fisico,a,2,2,1.0
espada,maestra,2,5,0.4
3109,>,2,2,1.0
de,café,2,1853,0.0010793308148947653
llegue,tarde,2,23,0.08695652173913043
mañana,no,2,177,0.011299435028248588
sale,me,2,54,0.037037037037037035
vavava,muchas,2,108,0.018518518518518517
4111,>,2,2,1.0
<,4111,2,12342,0.00016204829039053638
<,fallecio,2,12342,0.00016204829039053638
saes,?,2,8,0.25
puto,miedo,2,34,0.058823529411764705
deja,de,2,74,0.02702702702702703
le,puso,2,377,0.005305039787798408
sacar,una,2,18,0.1111111111111111
dice,el,2,44,0.045454545454545456
esme,me,2,19,0.10526315789473684
que,esme,2,2280,0.0008771929824561404
entendido,>,2,3,0.6666666666666666
y,éxito,2,2006,0.0009970089730807576
el,semestre,2,1576,0.0012690355329949238
pq,vamos,2,369,0.005420054200542005
te,olvide,2,454,0.004405286343612335
visual,studio,2,4,0.5
al,profe,2,329,0.0060790273556231
me,sali,2,1520,0.0013157894736842105
la,ssd,2,1400,0.0014285714285714286
app,de,2,3,0.6666666666666666
me,acuerde,2,1520,0.0013157894736842105
osea,no,2,21,0.09523809523809523
acuerde,>,2,2,1.0
pq,las,2,369,0.005420054200542005
se,donde,2,832,0.002403846153846154
para,una,2,435,0.004597701149425287
estar,de,2,49,0.04081632653061224
suerte,mi,2,28,0.07142857142857142
simulator,>,2,2,1.0
<,orale,2,12342,0.00016204829039053638
un,parote,2,732,0.00273224043715847
llegue,>,2,23,0.08695652173913043
un,minijuego,2,732,0.00273224043715847
una,oportunidad,2,354,0.005649717514124294
años,y,2,22,0.09090909090909091
si,llegue,2,1364,0.001466275659824047
1,hora,2,62,0.03225806451612903
hora,o,2,58,0.034482758620689655
ayudaaaa,>,2,3,0.6666666666666666
pq,que,2,369,0.005420054200542005
sacar,la,2,18,0.1111111111111111
muertas,>,2,2,1.0
simon,a,2,201,0.009950248756218905
estas,ya,2,33,0.06060606060606061
lista,>,2,7,0.2857142857142857
suben,los,2,2,1.0
pero,estas,2,521,0.003838771593090211
<,digo,2,12342,0.00016204829039053638
juego,pero,2,95,0.021052631578947368
las,viudas,2,322,0.006211180124223602
canon,que,2,6,0.3333333333333333
eran,los,2,7,0.2857142857142857
juegos,flash,2,21,0.09523809523809523
mas,canon,2,208,0.009615384615384616
sufrimiento,>,2,4,0.5
henry,stickman,2,5,0.4
lugares,>,2,5,0.4
